"('word_freq_make',)","('word_freq_address',)","('word_freq_all',)","('word_freq_our',)","('word_freq_over',)","('word_freq_remove',)","('word_freq_internet',)","('word_freq_order',)","('word_freq_mail',)","('word_freq_receive',)","('word_freq_will',)","('word_freq_people',)","('word_freq_free',)","('word_freq_business',)","('word_freq_email',)","('word_freq_you',)","('word_freq_credit',)","('word_freq_your',)","('word_freq_000',)","('word_freq_money',)","('word_freq_hp',)","('word_freq_hpl',)","('word_freq_george',)","('word_freq_650',)","('word_freq_labs',)","('word_freq_data',)","('word_freq_85',)","('word_freq_technology',)","('word_freq_1999',)","('word_freq_direct',)","('word_freq_re',)","('word_freq_edu',)","('char_freq_;',)","('char_freq_(',)","('char_freq_[',)","('char_freq_!',)","('char_freq_$',)","('char_freq_#',)","('crla_scale',)","('crll_scale',)","('crlt_scale',)",label
0,0,0.184313725,0,0,0,0,0,0,0,0.097207859,0,0,0,0,0.1008,0,0.084608461,0,0,0.068170907,0.056422569,0,0,0.079931973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001125738,0.001201442,0.007007576,-1
0,0.085434174,0.158823529,0.04,0,0.111416781,0.0360036,0,0.044554455,0,0.041365047,0.367567568,0.1635,0,0.134213421,0.0432,0,0.0360036,0.374311927,0,0,0,0,0,0,0,0,0,0.058055152,0,0,0,0,0.065627564,0,0.019705647,0.1332667,0,0.00603813,0.018021626,0.031818182,1
0,0,0,0.106,0,0,0,0,0,0,0.109617373,0,0,0,0,0.056533333,0,0.095409541,0,0,0.050888142,0.06362545,0,0,0,0,0,0,0,0,0,0,0,0.018560295,0,0,0,0,0.000363141,0.00030036,0.001704545,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046648848,0.004409442,0.001501802,0.002525253,-1
0.024229075,0,0.021568627,0.034,0.037414966,0,0,0.19391635,0,0,0.046535677,0.01981982,0,0,0,0.024,0,0.01980198,0,0,0.032645223,0.047418968,0.00330033,0,0,0.01870187,0,0.014304291,0.031930334,0,0,0,0.021892816,0.019688269,0.019603038,0,0.005330668,0,0.001660463,0.003103724,0.03459596,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750075008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001210168,0.000400481,0.000378788,-1
0,0,0.045098039,0,0.039115646,0,0,0,0,0,0,0,0,0,0,0.012266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010737628,0.063492063,0,0.006562756,0,0.004957202,0,0,5.90E-05,0.000600721,0.00915404,-1
0.052863436,0,0.023529412,0,0.020408163,0.03301238,0,0,0,0,0.038262668,0,0,0,0,0.045866667,0,0.02160216,0,0,0.059529525,0.037214886,0.01470147,0.02640264,0.040816327,0.020352035,0.012,0.031209363,0.034833091,0.050420168,0.011204482,0,0.004104903,0.030455291,0.013477089,0,0,0,0.00072719,0.001201442,0.014267677,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799807969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001929187,0.001601922,0.001515152,-1
0,0,0,0.093,0,0,0,0,0.051155116,0,0,0,0,0,0,0.149333333,0,0.252025203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009138448,0.00720865,0.010416667,1
0,0,0.445098039,0,0,0,0,0,0,0,0,0,0,0,0,0.121066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105975724,0,0,0.0414274,0,0.01243919,0,0,0.00097685,0.001401682,0.001641414,-1
0,0,0,0.384,0,0,0,0,0,0,0,0,0,0,0,0.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378788,-1
0.017621145,0.005602241,0.068627451,0.152,0.028911565,0.011004127,0,0.066539924,0.009350935,0,0.147880041,0,0.0265,0.011204482,0,0.190933333,0,0.080108011,0.014678899,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005537326,0.016662583,0.011361537,0.018157588,0.001361642,0.003550613,0.011814177,0.080555556,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688,0,0.057605761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35E-05,0.00020024,0.001957071,1
0.22907489,0,0.135294118,0.104,0,0.094910591,0,0,0.037953795,0,0.071354705,0,0.0345,0,0,0.314666667,0,0.124212421,0.062385321,0.0272,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0.011669438,0.010494753,0,0.000945983,0.001101322,0.005997475,1
0.123348018,0,0.439215686,0,0.095238095,0,0,0,0,0,0.11582213,0,0,0,0.123212321,0.239466667,0,0,0,0,0.053768603,0,0,0,0,0,0,0,0,0,0.026143791,0,0.025313569,0.011382281,0,0.003417698,0,0,0.000208806,0.00030036,0.001957071,-1
0,0,0.196078431,0,0.042517007,0,0.02250225,0,0,0,0.155118925,0.045045045,0.0125,0.070028011,0,0.133333333,0,0.135013501,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006250385,0.033816425,0,0.001694054,0.003303965,0.008080808,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599459946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694444,-1
0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0.041066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098289624,0,0,0.006619866,0,0.02718241,0.005948252,0.004205046,0.031881313,1
0,0,0,0,0,0,0,0,0.03960396,0,0.074457084,0,0,0,0,0.233066667,0,0,0,0,0.069611138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026219064,0,0,0,0.000435769,0.000800961,0.002272727,-1
0,0,0.070588235,0.06,0.020408163,0.01650619,0,0,0,0.045977011,0.049638056,0.021621622,0.006,0,0.066006601,0.128533333,0,0.02160216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01277081,0.003794094,0,0.001724244,0.015658837,0,0.000223332,0.001301562,0.024494949,1
0,0.056022409,0,0.08,0,0.110041265,0,0,0.0440044,0,0,0,0.04,0.112044818,0.088008801,0.085866667,0,0.144914491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013740771,0,0.00828253,0,0,0.001920109,0.001802163,0.005050505,1
0,0,0.029411765,0.031,0,0.020632737,0,0.119771863,0.008250825,0.057471264,0,0,0.0555,0,0.139713971,0.042133333,0,0,0,0,0.045607297,0,0,0,0,0,0,0,0.044992743,0.031512605,0,0,0,0.00902379,0,0.026541043,0.117774446,0.001109486,0.004015433,0.005006007,0.07114899,1
0,0,0.288235294,0,0,0,0,0,0,0,0,0.131531532,0,0,0,0.195733333,0,0.065706571,0,0,0.070571291,0.043817527,0.02190219,0.080308031,0.12414966,0,0.0365,0.094928479,0.105950653,0.153361345,0,0,0,0.037223134,0.029649596,0,0,0,0.001063096,0.001101322,0.004734848,-1
0,0,0,0.068,0,0,0,0,0.099559956,0,0.070320579,0,0.011,0,0,0.181333333,0,0.162916292,0,0,0,0,0,0,0,0,0,0,0,0,0.010270775,0,0.036259977,0.057219032,0.038961039,0.006127225,0,0,0.004621879,0.008209852,0.033396465,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726282,0.000400481,0.000505051,-1
0,0,0,0,0.054421769,0,0.058505851,0,0,0,0.167528438,0,0,0,0.03520352,0,0,0,0,0,0.015362458,0.019207683,0,0.03520352,0,0,0,0,0,0,0,0,0,0.008305989,0,0,0,0,0.002807989,0.008610332,0.016477273,-1
0,0,0,0,0,0,0,0,0,0,0.608066184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02958926,0,0,0.001210168,0.000800961,0.000820707,-1
0.231277533,0,0,0.105,0,0,0,0,0,0,0.217166494,0,0,0,0,0.224533333,0,0.189018902,0,0,0.050408065,0.06302521,0,0,0,0,0,0,0,0,0,0,0,0.017534865,0,0,0,0,0.001399001,0.001101322,0.003787879,-1
0,0,0,0,0,0,0,0,0,0,0.024819028,0,0,0,0,0.0128,0,0,0,0,0.447911666,0.235894358,0.00720072,0,0.12414966,0,0.012,0.031209363,0,0,0,0,0,0.003794094,0,0.004587721,0,0,0.008181571,0.025030036,0.049873737,-1
0,0,0.07254902,0.111,0.12585034,0,0.266426643,0,0.162816282,0,0,0.133333333,0,0.31092437,0,0.276266667,0,0.199819982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015278917,0,0.03374592,0,0,0.003776668,0.010612735,0.018181818,1
0.198237885,0,0.176470588,0.09,0,0.123796424,0,0,0,0,0,0,0,0,0,0.290666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015689089,0,0.065983127,0.101949025,0.023147915,0.008284158,0.005306368,0.010164141,1
0.026431718,0.008403361,0.047058824,0.134,0.020408163,0,0.01080108,0,0,0.137931034,0.087900724,0,0.012,0.033613445,0,0.124266667,0,0.065706571,0,0,0,0,0,0,0,0,0,0.127438231,0,0.025210084,0.005602241,0,0.01391106,0.002050861,0,0.001262393,0.006829918,0,0.001226509,0.00680817,0.015972222,1
0,0.213585434,0.074509804,0.114,0.032312925,0,0,0,0.083608361,0.072796935,0.078593588,0.034234234,0,0.240896359,0.04180418,0.162666667,0.02090209,0.240324032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017534865,0,0.009052282,0.024487756,0.001210348,0.014592828,0.042951542,0.072159091,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001154789,0.00030036,0.001515152,-1
0,0,0,0,0,0.2696011,0,0,0,0,0,0,0,0,0,0.104533333,0,0.176417642,0,0.1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010283884,0,0,0.002009986,0.002102523,0.002777778,1
0.017621145,0.005602241,0.094117647,0.016,0.040816327,0,0,0.045627376,0.00440044,0,0.057911065,0,0,0,0.00880088,0.046933333,0.00440044,0.04320432,0.073394495,0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007174087,0.033649842,0.016440567,0.007047662,0.010112135,0.093434343,1
0,0.134453782,0,0.192,0,0,0,0,0,0,0.198552223,0,0,0,0,0.1024,0,0.345634563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001588743,0.001101322,0.002020202,1
0,0,0,0,0.054421769,0,0.057605761,0,0,0,0.165460186,0,0,0,0.03520352,0.017066667,0,0,0,0,0.015362458,0.019207683,0,0.03520352,0,0,0,0,0,0,0,0,0,0.008203445,0,0,0,0,0.002991375,0.008610332,0.016477273,-1
0,0,0.019607843,0,0,0,0,0,0.00550055,0.038314176,0.099276112,0.018018018,0,0,0,0,0,0,0,0,0.168987038,0.006002401,0,0,0,0.04070407,0,0.013003901,0.030478955,0,0,0,0.003192702,0.011997539,0,0,0,0,0.001093055,0.002302763,0.03125,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0,0.115211521,0,0,0,0,0,0,0,0,0,0,0.185776488,0,0.059757236,0,0,0,0,0.047663033,0,0,0.002017249,0.001301562,0.003598485,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750075008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189394,-1
0,0,0.109803922,0.008,0.027210884,0,0,0,0.00880088,0,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0.00440044,0.004,0.010403121,0,0,0,0,0.037400228,0.051784249,0,0.000307901,0.003498251,0,0.001569678,0.005406488,0.070770202,-1
0.074889868,0,0.135294118,0.017,0.086734694,0,0.04590459,0.032319392,0.009350935,0.0651341,0.142709411,0,0.017,0.144257703,0.01870187,0.101333333,0.085258526,0.342934293,0.031192661,0.0408,0,0,0,0,0,0,0,0,0,0,0.007936508,0,0,0.017432322,0,0.039257343,0.023488256,0,0.004174308,0.007709251,0.044823232,1
0,0.050420168,0.141176471,0,0,0,0.130513051,0,0,0.275862069,0,0,0.1455,0,0.079207921,0.077333333,0,0,0.132110092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012612797,0,0.015241086,0,0,0.000476623,0.000700841,0.003787879,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001361779,0.00030036,0.000252525,-1
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2176,0,0.183618362,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.185034014,0.051539339,0,0,0,0,0,0,0,0.000441919,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07825252,0,0,0,0,0,0,0.211963589,0,0,0,0,0,0,0,0,0,0,0.001077621,0.000400481,0.002146465,-1
0,0,0,0,0.110544218,0,0,0,0,0,0,0.117117117,0,0,0,0.069866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029478458,0,0,0,0,0,0,0.001411711,0.004605527,0.005744949,-1
0,0,0.047058824,0.024,0,0,0,0,0,0,0.074457084,0,0.024,0.067226891,0,0.0768,0.01320132,0.04320432,0,0,0.092174748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005286428,0.01421706,0.029229798,-1
0,0.093137255,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119711971,0,0,0,0,0.03990399,0,0,0,0,0,0,0,0,0,0,0.069831829,0,0.006989347,0,0,0.000941443,0.002102523,0.003409091,-1
0,0,0,0,0,0,0.108010801,0,0,0.459770115,0,0,0.301,0,0,0.064,0,0.108010801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044430076,0,0,0.002525647,0.003103724,0.005429293,1
0,0,0.309803922,0,0,0,0,0,0,0,0.163391934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205461638,0,0,0,0,0,0,0,0,0,0,0.000437585,0.000600721,0.002651515,-1
0,0,0,0,0.042517007,0,0.090009001,0,0,0,0.025853154,0,0,0,0.02750275,0,0,0,0,0,0.036005761,0.015006002,0,0,0.170068027,0,0,0.032509753,0.181422351,0,0,0.022675737,0,0.015689089,0,0,0,0,0.000869723,0.002503004,0.020707071,-1
0,0,0,0,0,0,0,0,0,0,0.054808687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068920676,0,0,0,0,0,0.008921247,0,0,0,0,0.003437131,0.015118142,0.018371212,1
0,0,0,0,0,0,0,0,0,0,0.082730093,0,0,0,0,0.085866667,0,0,0,0,0.077292367,0.048019208,0.072307231,0.088008801,0.136054422,0,0.04,0.104031209,0.116110305,0.168067227,0.037348273,0,0.027822121,0.037530763,0,0,0,0,0.000774399,0.001201442,0.004734848,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123212321,0.059733333,0,0.100810081,0,0,0.053768603,0.067226891,0,0.246424642,0.19047619,0,0,0,0,0,0,0,0,0.03342904,0,0,0,0,0.003349069,0.005406488,0.008522727,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114411441,0.055466667,0,0,0,0,0.049927988,0,0,0,0,0,0,0,0.150943396,0,0,0,0.040820981,0.036710418,0,0.005511423,0,0,0.000941443,0.001201442,0.003409091,-1
0,0,0,0,0,0,0.097209721,0,0,0,0,0,0,0,0,0,0,0,0.198165138,0,0,0,0,0,0,0,0,0,0,0,0.050420168,0,0,0.019585726,0,0.005880904,0.063801433,0,0.002678166,0.002202643,0.004924242,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054621849,0,0,0.042760459,0,0.006404335,0.104281193,0,0.002783477,0.001601922,0.003787879,1
0.011013216,0,0.021568627,0.005,0.003401361,0,0,0.066539924,0,0,0.014477766,0,0,0,0.00220022,0.005866667,0,0.00720072,0,0,0.024003841,0.031812725,0.00060006,0,0,0.00770077,0,0,0.055152395,0,0,0,0.046294185,0.018662838,0.012006861,0,0.001332667,0,0.001770313,0.005106127,0.102020202,-1
0,0,0,0,0,0,0,0.169201521,0,0,0,0,0,0,0,0.047466667,0,0.321332133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013330599,0,0.016010838,0,0,0.002269632,0.004505406,0.006565657,1
0,0,0.02745098,0.014,0,0.019257221,0,0.108365019,0.00770077,0.053639847,0,0,0.043,0,0.062706271,0.0304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006152584,0,0.025432601,0.124104614,0,0.004045393,0.00710853,0.082954545,1
0.022026432,0.050420168,0.121568627,0.062,0.017006803,0.027510316,0.0180018,0,0,0.038314176,0.052740434,0,0,0,0.090209021,0.192533333,0,0.083708371,0.018348624,0,0,0,0,0,0,0,0,0,0,0,0,0.018594104,0,0.012510254,0,0.004834042,0,0,0.001101226,0.002803364,0.026767677,-1
0.024229075,0,0.064705882,0,0,0,0,0,0.006050605,0,0.046535677,0,0.0055,0.015406162,0,0.149866667,0,0.081008101,0,0,0,0,0,0,0,0,0,0,0.015965167,0,0.015406162,0.025396825,0.003876853,0.013945857,0,0.001570294,0,0.00085733,0.001764866,0.006207449,0.026893939,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27412386,0.171068427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226963,0.00010012,0.000568182,-1
0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.0595,0,0,0.063466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124084,0,0,0.007975488,0.004104926,0.008585859,1
0,0,0.362745098,0,0,0,0,0,0.101760176,0,0.19131334,0.333333333,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021306731,0,0,0.000660009,0.000400481,0.001136364,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169066667,0,0,0,0,0.152184349,0,0,0,0,0,0,0,0,0,0.073762838,0.071655329,0,0,0,0,0,0,0.00097231,0.001301562,0.001767677,-1
0,0,0.435294118,0,0,0.305364512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466386555,0,0,0,0,0,0,0.073130102,0,0.001815706,0.001001201,0.00145202,1
0.04185022,0,0,0,0,0,0,0,0,0,0.099276112,0.068468468,0,0.081232493,0,0,0,0,0.069724771,0,0.167066731,0,0,0,0,0,0,0.024707412,0.027576197,0,0,0,0.006157355,0.011074651,0,0,0.017991004,0,0.001483432,0.002202643,0.019065657,-1
0,0,0,0,0,0,0,0,0.057755776,0,0.108583247,0,0.0525,0,0,0.056,0,0,0,0,0,0.06302521,0.094509451,0,0,0,0,0,0.152394775,0,0.049019608,0,0,0.069421657,0,0.010407045,0,0,0.000424875,0.001101322,0.00290404,-1
0.013215859,0,0.011764706,0,0,0,0,0.115969582,0,0,0.020682523,0,0,0,0.00660066,0.0144,0,0.0180018,0,0,0.036005761,0.048619448,0.00180018,0,0,0.014851485,0,0,0.068214804,0,0,0,0.03945268,0.018765381,0.011761823,0,0.003165084,0,0.001577848,0.003504205,0.052146465,-1
0,0.013305322,0,0.068,0.015306122,0.012379642,0,0.05513308,0.004950495,0.183908046,0.079627715,0.016216216,0.029,0.121848739,0.02090209,0.1712,0,0.218721872,0,0.0072,0,0,0,0,0,0,0,0,0.042089985,0,0,0,0,0.003076292,0,0.001847404,0.007496252,0,0.000541988,0.001902283,0.020707071,1
0,0,0.090196078,0.139,0,0.127922971,0.083708371,0,0,0.176245211,0.096173733,0,0.0695,0,0.050605061,0.0496,0,0.04140414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015735462,0,0,0,0,0.003479752,0.000401271,0.000700841,0.004671717,1
0,0,0,0.238,0,0,0,0,0,0,0,0,0,0,0,0.126933333,0,0.214221422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453926,0.00030036,0.000883838,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114845938,0,0,0,0,0.038025741,0,0,0.003146618,0.000901081,0.008396465,1
0.218061674,0,0.194117647,0,0,0,0,0,0,0,0,0,0,0,0,0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092436975,0.134693878,0,0,0,0.005726954,0,0,0.000850658,0.001401682,0.00385101,-1
0.094713656,0,0.084313725,0,0.035714286,0,0,0,0.011551155,0,0.021716649,0.037837838,0,0,0,0.0576,0,0.03870387,0,0,0.020643303,0.025810324,0,0.04730473,0.035714286,0,0.0215,0,0,0.044117647,0,0,0.007753706,0.02440525,0.033325165,0,0,0,0.002153427,0.007408891,0.02165404,-1
0.0969163,0,0.17254902,0.044,0.224489796,0,0,0,0,0,0,0,0,0,0.04840484,0.093866667,0,0.198019802,0.403669725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050627138,0,0,0.013670793,0.061635849,0,0.001282796,0.001501802,0.008775253,1
0.057268722,0.018207283,0.101960784,0.039,0,0.053645117,0.01170117,0,0.01430143,0,0.080661841,0.046846847,0.0785,0,0.02860286,0.1392,0,0.141314131,0.023853211,0.0312,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0,0.013228056,0,0.023985467,0.003498251,0.001059055,0.001533364,0.004805767,0.029987374,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068089,0.00020024,0.000378788,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750075008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001210168,0.000400481,0.000378788,-1
0,0,0.239215686,0.122,0,0,0,0,0,0,0,0,0.0305,0,0.067106711,0.065066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028478058,0,0,0,0,0.015918468,0.017158088,0,0.001784839,0.002703244,0.011174242,1
0.198237885,0,0,0.09,0,0,0,0,0,0,0.186142709,0,0,0,0,0.192,0,0.162016202,0,0,0.043206913,0.054021609,0,0,0,0,0,0,0,0,0,0,0,0.015278917,0,0,0,0,0.001603268,0.001101322,0.005176768,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363141,0.00030036,0.000820707,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1616,0,0,0,0,0,0,0,0,0,0,0.1515,0,0,0,0,0,0,0,0,0.014656075,0,0,0.001490695,0.000800961,0.002272727,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301886792,0,0,0.283446712,0,0,0,0,0,0,0.001929187,0.001401682,0.003093434,-1
0,0,0,0,0,0,0,0,0,0,0.069286453,0,0,0,0,0.216,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.031279178,0,0,0.069626743,0,0,0,0,0.000577394,0.000500601,0.004482323,-1
0,0,0.233333333,0,0,0,0,0,0,0,0.246122027,0,0.0595,0,0,0.126933333,0,0,0,0,0,0,0.03570357,0,0,0,0,0,0,0,0,0,0.045610034,0.041017227,0,0.006158015,0,0,0.00041852,0.00030036,0.001136364,-1
0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.280112045,0,0.213333333,0,0.180018002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038966366,0,0,0,0,0.000731729,0.001001201,0.003472222,-1
0,0.018907563,0.160784314,0.137,0,0.112792297,0,0,0.04510451,0,0.084798345,0,0.041,0.037815126,0,0.146666667,0,0.099009901,0.150458716,0.0216,0,0,0,0,0,0.014851485,0,0,0,0,0,0,0,0.024097621,0,0.007235667,0.031317674,0,0.004196096,0.012314778,0.01875,1
0,0,0,0,0,0,0,0,0,0,0,0.086486486,0,0,0,0,0,0,0,0,0.104656745,0,0,0,0,0,0,0,0.034833091,0,0.011204482,0,0.015279361,0.006870386,0,0,0,0,0.000889696,0.005806968,0.012815657,-1
0.013215859,0.008403361,0.150980392,0.019,0.054421769,0.052269601,0,0.011406844,0,0,0.066184074,0.045045045,0,0,0.01320132,0.089066667,0.00330033,0.063906391,0.034862385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009122007,0.003076292,0,0.007512778,0.013493253,0,0.000661825,0.004205046,0.047222222,1
0,0,0,0.013,0,0,0.04950495,0,0,0,0.01344364,0.023423423,0,0.037815126,0,0,0,0,0.075229358,0,0.133941431,0,0,0,0,0,0,0.016905072,0.039187228,0,0,0,0.016191562,0.014663659,0,0,0.008828919,0,0.001508852,0.002102523,0.026325758,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453926,0.00020024,0.000315657,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388862218,0.324129652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128915,0.00010012,0.000441919,-1
0,0.025910364,0,0,0.12585034,0.154057772,0,0,0,0.283524904,0.154084798,0.133333333,0.0185,0,0.163916392,0.239466667,0,0.168316832,0,0.0592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006866186,0.037148093,0,0.000926918,0.000901081,0.005808081,1
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07552805,0,0,0.00286246,0.002503004,0.00334596,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153615362,0,0,0,0,0.33289987,0.371552975,0,0.119514472,0,0,0,0,0.011546277,0,0,0.001134816,0.000600721,0.002209596,-1
0,0,0,0.023,0,0,0,0,0,0,0.096173733,0,0.0055,0,0.01210121,0.018666667,0,0.02070207,0,0,0,0,0,0.03850385,0.018707483,0,0,0.075422627,0,0,0,0.020861678,0,0.039068909,0,0.000492641,0,0,0.001334544,0.004004806,0.031755051,1
0.017621145,0,0.182352941,0.152,0.056122449,0,0.00720072,0.127376426,0,0.095785441,0.069286453,0.028828829,0.004,0,0.121012101,0.0992,0.00880088,0.03780378,0.201834862,0.0064,0,0,0,0,0,0,0,0,0,0.033613445,0.003734827,0.003628118,0.002736602,0.01035685,0,0.010961266,0.016824921,0.000605174,0.009369042,0.066880256,0.115719697,1
0,0,0,0,0,0,0,0,0.02420242,0,0,0.079279279,0,0,0,0.188266667,0,0.03960396,0,0,0,0,0,0,0,0,0,0,0,0,0.02054155,0.019954649,0,0,0,0,0,0,0.000965048,0.004605527,0.006060606,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252525,-1
0,0,0,0,0,0,0,0,0,0,0,0,0.1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020783299,0,0,0.001116659,0.001101322,0.001767677,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240024,0,0,0,0,0,0,0.016806723,0,0,0,0.005537326,0.086498407,0,0,0,0.003121198,0.002703244,0.100252525,-1
